Gene stable ID	Transcript stable ID	Gene name
YMR223W	YMR223W	UBP8
YML009C-A	YML009C-A	
YKL120W	YKL120W	OAC1
YBL071C-B	YBL071C-B	
YDL040C	YDL040C	NAT1
YMR142C	YMR142C	RPL13B
YKL089W	YKL089W	MIF2
YLR239C	YLR239C	LIP2
YMR158W-B	YMR158W-B	
YPL019C	YPL019C	VTC3
YHR050W	YHR050W	SMF2
YLR102C	YLR102C	APC9
YPL085W	YPL085W	SEC16
YJL071W	YJL071W	ARG2
YJR010W	YJR010W	MET3
YJL130C	YJL130C	URA2
YCR021C	YCR021C	HSP30
YPR204C-A	YPR204C-A	
YHR063C	YHR063C	PAN5
YBR038W	YBR038W	CHS2
YBR277C	YBR277C	
YGL049C	YGL049C	TIF4632
YOL063C	YOL063C	CRT10
YHR009C	YHR009C	TDA3
YGR172C	YGR172C	YIP1
YLR279W	YLR279W	
YGR111W	YGR111W	
YLR461W	YLR461W	PAU4
YOR039W	YOR039W	CKB2
YPR053C	YPR053C	
YMR101C	YMR101C	SRT1
YPL087W	YPL087W	YDC1
YKR105C	YKR105C	VBA5
YDR135C	YDR135C	YCF1
YNL001W	YNL001W	DOM34
YKL015W	YKL015W	PUT3
YGR094W	YGR094W	VAS1
YOL146W	YOL146W	PSF3
YDL218W	YDL218W	
YNL098C	YNL098C	RAS2
YNL032W	YNL032W	SIW14
YHR184W	YHR184W	SSP1
YLR332W	YLR332W	MID2
YGR081C	YGR081C	SLX9
YCL005W-A	YCL005W-A	VMA9
YOL156W	YOL156W	HXT11
YHR168W	YHR168W	MTG2
YBR058C-A	YBR058C-A	TSC3
YOR183W	YOR183W	FYV12
YHR062C	YHR062C	RPP1
YGR248W	YGR248W	SOL4
YKL034W	YKL034W	TUL1
YMR138W	YMR138W	CIN4
YOL058W	YOL058W	ARG1
YJL110C	YJL110C	GZF3
YHL007C	YHL007C	STE20
YPL022W	YPL022W	RAD1
YHR208W	YHR208W	BAT1
YAR042W	YAR042W	SWH1
YFL012W-A	YFL012W-A	
YKR013W	YKR013W	PRY2
YJL074C	YJL074C	SMC3
YIR009W	YIR009W	MSL1
YLR384C	YLR384C	IKI3
YOR127W	YOR127W	RGA1
YPR188C	YPR188C	MLC2
YKR064W	YKR064W	OAF3
YGL018C	YGL018C	JAC1
YJL198W	YJL198W	PHO90
YMR261C	YMR261C	TPS3
YPL013C	YPL013C	MRPS16
YER001W	YER001W	MNN1
YOR179C	YOR179C	SYC1
YBR134W	YBR134W	
YGR116W	YGR116W	SPT6
YBR126W-A	YBR126W-A	
YHR213W	YHR213W	
YGL234W	YGL234W	ADE5,7
YPL030W	YPL030W	TRM44
YGR002C	YGR002C	SWC4
YER164W	YER164W	CHD1
YPR108W	YPR108W	RPN7
YDR385W	YDR385W	EFT2
YDR480W	YDR480W	DIG2
YBR109C	YBR109C	CMD1
YMR271C	YMR271C	URA10
YOR306C	YOR306C	MCH5
YGR112W	YGR112W	SHY1
YBL089W	YBL089W	AVT5
YLL012W	YLL012W	YEH1
YLR213C	YLR213C	CRR1
YMR013C-A	YMR013C-A	
YHR082C	YHR082C	KSP1
YLR013W	YLR013W	GAT3
YDR439W	YDR439W	LRS4
YDR381W	YDR381W	YRA1
YDR349C	YDR349C	YPS7
YLL028W	YLL028W	TPO1
YJR010C-A	YJR010C-A	SPC1
YLR408C	YLR408C	BLS1
YPL121C	YPL121C	MEI5
YDR290W	YDR290W	
YNL323W	YNL323W	LEM3
YGR254W	YGR254W	ENO1
YPR067W	YPR067W	ISA2
YIL145C	YIL145C	PAN6
YBL112C	YBL112C	
YMR209C	YMR209C	
YPR102C	YPR102C	RPL11A
YLR168C	YLR168C	UPS2
YPL123C	YPL123C	RNY1
YOR172W	YOR172W	YRM1
YJL149W	YJL149W	DAS1
YGR159C	YGR159C	NSR1
YNL331C	YNL331C	AAD14
YML058W-A	YML058W-A	HUG1
YOL160W	YOL160W	
YKR075C	YKR075C	
YDR066C	YDR066C	RTR2
YDR325W	YDR325W	YCG1
YHR006W	YHR006W	STP2
YNL203C	YNL203C	
YGL040C	YGL040C	HEM2
YOR259C	YOR259C	RPT4
YBL041W	YBL041W	PRE7
YDL085C-A	YDL085C-A	
YER084W	YER084W	
YPL192C	YPL192C	PRM3
YGL030W	YGL030W	RPL30
YNL009W	YNL009W	IDP3
YBR108W	YBR108W	AIM3
YNL070W	YNL070W	TOM7
YJR139C	YJR139C	HOM6
YAR010C	YAR010C	
YDL092W	YDL092W	SRP14
YJL044C	YJL044C	GYP6
YIR016W	YIR016W	
YLR404W	YLR404W	FLD1
YOR096W	YOR096W	RPS7A
YCL058W-A	YCL058W-A	ADF1
YML062C	YML062C	MFT1
YNL206C	YNL206C	RTT106
YBR029C	YBR029C	CDS1
YJL101C	YJL101C	GSH1
YKL047W	YKL047W	ANR2
YDR375C	YDR375C	BCS1
YLR375W	YLR375W	STP3
YPL183W-A	YPL183W-A	RTC6
YIL153W	YIL153W	RRD1
YLR252W	YLR252W	
YGR098C	YGR098C	ESP1
YER159C-A	YER159C-A	
YER010C	YER010C	
YJL197W	YJL197W	UBP12
YHR149C	YHR149C	SKG6
YDR146C	YDR146C	SWI5
YDL212W	YDL212W	SHR3
YER025W	YER025W	GCD11
YJR037W	YJR037W	
YJL068C	YJL068C	
YBR046C	YBR046C	ZTA1
YAL016C-B	YAL016C-B	
YCR024C-A	YCR024C-A	PMP1
YGL011C	YGL011C	SCL1
YGL238W	YGL238W	CSE1
YBR111W-A	YBR111W-A	SUS1
YLR463C	YLR463C	
YLL047W	YLL047W	
YBR052C	YBR052C	RFS1
YCL069W	YCL069W	VBA3
YPR085C	YPR085C	ASA1
YBR089W	YBR089W	
YPR167C	YPR167C	MET16
YER048C	YER048C	CAJ1
YKL154W	YKL154W	SRP102
YHR169W	YHR169W	DBP8
YGR247W	YGR247W	CPD1
YER037W	YER037W	PHM8
YLR321C	YLR321C	SFH1
YFL034W	YFL034W	
YMR063W	YMR063W	RIM9
YIL125W	YIL125W	KGD1
YIR023C-A	YIR023C-A	
YIL032C	YIL032C	
YOR270C	YOR270C	VPH1
YNL184C	YNL184C	
YLR304C	YLR304C	ACO1
YHR145C	YHR145C	
YGL017W	YGL017W	ATE1
YDR133C	YDR133C	
YBR200W	YBR200W	BEM1
YOR087W	YOR087W	YVC1
YFR053C	YFR053C	HXK1
YOR212W	YOR212W	STE4
YIL098C	YIL098C	FMC1
YNL110C	YNL110C	NOP15
YML128C	YML128C	MSC1
YOR001W	YOR001W	RRP6
YER129W	YER129W	SAK1
YBL001C	YBL001C	ECM15
YOR304C-A	YOR304C-A	BIL1
YDR373W	YDR373W	FRQ1
YOR057W	YOR057W	SGT1
YGR091W	YGR091W	PRP31
YLR087C	YLR087C	CSF1
YAL012W	YAL012W	CYS3
YDR351W	YDR351W	SBE2
YOL002C	YOL002C	IZH2
YGL244W	YGL244W	RTF1
YCL035C	YCL035C	GRX1
YKL146W	YKL146W	AVT3
YHL008C	YHL008C	
YGR005C	YGR005C	TFG2
YPR152C	YPR152C	URN1
YNL235C	YNL235C	
YNL066W	YNL066W	SUN4
YJL107C	YJL107C	
YOL092W	YOL092W	YPQ1
YNL336W	YNL336W	COS1
YKL206C	YKL206C	ADD66
YGL014C-A	YGL014C-A	
YMR115W	YMR115W	MGR3
YOR156C	YOR156C	NFI1
YLR381W	YLR381W	CTF3
YOL003C	YOL003C	PFA4
YJR162C	YJR162C	
YEL005C	YEL005C	VAB2
YCL048W-A	YCL048W-A	
YIR017C	YIR017C	MET28
YBL028C	YBL028C	
YGR184C	YGR184C	UBR1
YKL039W	YKL039W	PTM1
YGL028C	YGL028C	SCW11
YMR127C	YMR127C	SAS2
YLR418C	YLR418C	CDC73
YDR247W	YDR247W	VHS1
YBL029C-A	YBL029C-A	
YMR205C	YMR205C	PFK2
YKR008W	YKR008W	RSC4
YJL118W	YJL118W	
YFR043C	YFR043C	IRC6
YIL029C	YIL029C	
YDR265W	YDR265W	PEX10
YOR255W	YOR255W	OSW1
YNL131W	YNL131W	TOM22
YER101C	YER101C	AST2
YNL312W	YNL312W	RFA2
YDR365W-A	YDR365W-A	
YJL172W	YJL172W	CPS1
YMR215W	YMR215W	GAS3
YHL031C	YHL031C	GOS1
YER159C	YER159C	BUR6
YEL047C	YEL047C	FRD1
YHR118C	YHR118C	ORC6
YKL016C	YKL016C	ATP7
YOR160W	YOR160W	MTR10
YHL045W	YHL045W	
YPR056W	YPR056W	TFB4
YBR201W	YBR201W	DER1
YER144C	YER144C	UBP5
YOR185C	YOR185C	GSP2
YBR264C	YBR264C	YPT10
YFL015C	YFL015C	
YDR239C	YDR239C	
YML016C	YML016C	PPZ1
YDL180W	YDL180W	
Q0092	Q0092	
YEL058W	YEL058W	PCM1
YLR172C	YLR172C	DPH5
YBR024W	YBR024W	SCO2
YOR023C	YOR023C	AHC1
YJL168C	YJL168C	SET2
Q0120	Q0120	BI4
YJL121C	YJL121C	RPE1
YPL212C	YPL212C	PUS1
YJL036W	YJL036W	SNX4
YGL114W	YGL114W	
YOL077C	YOL077C	BRX1
YJL201W	YJL201W	ECM25
YBL100W-B	YBL100W-B	
YDR528W	YDR528W	HLR1
YPL141C	YPL141C	FRK1
YER138C	YER138C	
YHR213W-A	YHR213W-A	
YPR001W	YPR001W	CIT3
YBR135W	YBR135W	CKS1
YNL262W	YNL262W	POL2
YNL317W	YNL317W	PFS2
YLL033W	YLL033W	IRC19
YHL049C	YHL049C	
YML034C-A	YML034C-A	
YPR104C	YPR104C	FHL1
YKL220C	YKL220C	FRE2
YOR069W	YOR069W	VPS5
YPL244C	YPL244C	HUT1
YGL164C	YGL164C	YRB30
YGL231C	YGL231C	EMC4
YER090W	YER090W	TRP2
YBL046W	YBL046W	PSY4
YLR026C	YLR026C	SED5
YPR049C	YPR049C	ATG11
YIR018W	YIR018W	YAP5
YAR027W	YAR027W	UIP3
YDL200C	YDL200C	MGT1
YIL114C	YIL114C	POR2
YGR026W	YGR026W	
YFL027C	YFL027C	GYP8
YLR380W	YLR380W	CSR1
YGR169C-A	YGR169C-A	LSO2
YKL184W	YKL184W	SPE1
YHR036W	YHR036W	BRL1
YNL153C	YNL153C	GIM3
YGR079W	YGR079W	
YIL164C	YIL164C	NIT1
YML009C	YML009C	MRPL39
YDL133W	YDL133W	SRF1
YOL073C	YOL073C	DSC2
YMR250W	YMR250W	GAD1
YBR098W	YBR098W	MMS4
YDR444W	YDR444W	
YHR005C	YHR005C	GPA1
YDR507C	YDR507C	GIN4
YPR094W	YPR094W	RDS3
YMR303C	YMR303C	ADH2
YBR237W	YBR237W	PRP5
YER018C	YER018C	SPC25
YDL130W	YDL130W	RPP1B
YDL011C	YDL011C	
YNL138W-A	YNL138W-A	YSF3
YHR161C	YHR161C	YAP1801
YDR116C	YDR116C	MRPL1
YKL027W	YKL027W	TCD2
YDR242W	YDR242W	AMD2
YOL145C	YOL145C	CTR9
YLR281C	YLR281C	
YOR290C	YOR290C	SNF2
YKR065C	YKR065C	PAM17
YJR031C	YJR031C	GEA1
YBR139W	YBR139W	
YPL241C	YPL241C	CIN2
YER023W	YER023W	PRO3
YPL100W	YPL100W	ATG21
YPL146C	YPL146C	NOP53
YLR439W	YLR439W	MRPL4
YCL055W	YCL055W	KAR4
YML024W	YML024W	RPS17A
YGR039W	YGR039W	
YKR027W	YKR027W	BCH2
YNL177C	YNL177C	MRPL22
YBR138C	YBR138C	
YJL055W	YJL055W	
YJL136C	YJL136C	RPS21B
YDR057W	YDR057W	YOS9
YAR075W	YAR075W	
YMR140W	YMR140W	SIP5
YLR035C	YLR035C	MLH2
YLR092W	YLR092W	SUL2
YKR025W	YKR025W	RPC37
YFL054C	YFL054C	
YBR016W	YBR016W	
YBR031W	YBR031W	RPL4A
YHR142W	YHR142W	CHS7
YBR225W	YBR225W	
YNL035C	YNL035C	
YLL038C	YLL038C	ENT4
YLR146W-A	YLR146W-A	
YJL220W	YJL220W	
YPR158C-D	YPR158C-D	
YKL020C	YKL020C	SPT23
YPL164C	YPL164C	MLH3
YER094C	YER094C	PUP3
YNL097C	YNL097C	PHO23
YJR101W	YJR101W	RSM26
YLR265C	YLR265C	NEJ1
YOR161W-B	YOR161W-B	
YDR447C	YDR447C	RPS17B
YIL136W	YIL136W	OM45
YIL016W	YIL016W	SNL1
YML127W	YML127W	RSC9
YOL143C	YOL143C	RIB4
YOR052C	YOR052C	TMC1
YGR029W	YGR029W	ERV1
YPL278C	YPL278C	
YOL052C-A	YOL052C-A	DDR2
YOR078W	YOR078W	BUD21
YGR166W	YGR166W	TRS65
YMR302C	YMR302C	YME2
YPR040W	YPR040W	TIP41
YNL221C	YNL221C	POP1
YGL128C	YGL128C	CWC23
YCR092C	YCR092C	MSH3
YKL072W	YKL072W	STB6
YEL020C-B	YEL020C-B	
YHR052W	YHR052W	CIC1
YMR182C	YMR182C	RGM1
YLR285W	YLR285W	NNT1
YJR098C	YJR098C	
YDR438W	YDR438W	THI74
YMR004W	YMR004W	MVP1
YPL098C	YPL098C	MGR2
YER017C	YER017C	AFG3
YLR113W	YLR113W	HOG1
YIL149C	YIL149C	MLP2
YIL157C	YIL157C	COA1
YNL227C	YNL227C	JJJ1
YBR141W-A	YBR141W-A	
YKL097C	YKL097C	
YPR151C	YPR151C	SUE1
YOL006C	YOL006C	TOP1
YHR044C	YHR044C	DOG1
YFL024C	YFL024C	EPL1
YDR180W	YDR180W	SCC2
YJR091C	YJR091C	JSN1
YBL077W	YBL077W	
YPL125W	YPL125W	KAP120
YLR176C	YLR176C	RFX1
YLR010C	YLR010C	TEN1
YJL073W	YJL073W	JEM1
YMR135C	YMR135C	GID8
YMR259C	YMR259C	TRM732
YOL071W	YOL071W	SDH5
YLR467C-A	YLR467C-A	
YGL126W	YGL126W	SCS3
YML007C-A	YML007C-A	
YMR232W	YMR232W	FUS2
YCR083W	YCR083W	TRX3
YKR057W	YKR057W	RPS21A
YNL140C	YNL140C	
YGL113W	YGL113W	SLD3
YDL023C	YDL023C	
YEL077C	YEL077C	
YER109C	YER109C	FLO8
YBR200W-A	YBR200W-A	
YMR160W	YMR160W	
YNR001C	YNR001C	CIT1
YIL116W	YIL116W	HIS5
YNL022C	YNL022C	RCM1
YGR100W	YGR100W	MDR1
YER172C	YER172C	BRR2
YNR032C-A	YNR032C-A	HUB1
YKL042W	YKL042W	SPC42
YOR252W	YOR252W	TMA16
YGR052W	YGR052W	FMP48
YDL196W	YDL196W	
YER141W	YER141W	COX15
YBR060C	YBR060C	ORC2
YJL124C	YJL124C	LSM1
YPR172W	YPR172W	
YGL091C	YGL091C	NBP35
YER042W	YER042W	MXR1
YJL100W	YJL100W	LSB6
YIL060W	YIL060W	
YHR047C	YHR047C	AAP1
YDR202C	YDR202C	RAV2
YJR150C	YJR150C	DAN1
YAL035W	YAL035W	FUN12
YNL015W	YNL015W	PBI2
YPR013C	YPR013C	CMR3
YJL024C	YJL024C	APS3
YCL007C	YCL007C	
YKL167C	YKL167C	MRP49
YMR070W	YMR070W	MOT3
YFR049W	YFR049W	YMR31
YML083C	YML083C	
YDR296W	YDR296W	MHR1
YPL110C	YPL110C	GDE1
YLR205C	YLR205C	HMX1
YBL100W-A	YBL100W-A	
YNL120C	YNL120C	
YBR080C	YBR080C	SEC18
YMR009W	YMR009W	ADI1
YOR243C	YOR243C	PUS7
YBR235W	YBR235W	VHC1
YPR160W-A	YPR160W-A	
YFL002C	YFL002C	SPB4
YDR193W	YDR193W	
YNL207W	YNL207W	RIO2
YLL043W	YLL043W	FPS1
YER110C	YER110C	KAP123
YER005W	YER005W	YND1
YBR239C	YBR239C	ERT1
YFR027W	YFR027W	ECO1
YJL064W	YJL064W	
YML005W	YML005W	TRM12
YPL040C	YPL040C	ISM1
YMR120C	YMR120C	ADE17
YGR283C	YGR283C	
YPL113C	YPL113C	
YIL084C	YIL084C	SDS3
YGR141W	YGR141W	VPS62
YDL151C	YDL151C	BUD30
YER119C	YER119C	AVT6
YFL030W	YFL030W	AGX1
YNL205C	YNL205C	
YPR166C	YPR166C	MRP2
YML108W	YML108W	
YDR322C-A	YDR322C-A	TIM11
YOL155W-A	YOL155W-A	
YIL132C	YIL132C	CSM2
YIL173W	YIL173W	VTH1
YDR013W	YDR013W	PSF1
YML070W	YML070W	DAK1
YNR076W	YNR076W	PAU6
YML095C	YML095C	RAD10
YPR195C	YPR195C	
YPL008W	YPL008W	CHL1
YDL156W	YDL156W	CMR1
YIR036W-A	YIR036W-A	
YDR274C	YDR274C	
YDR173C	YDR173C	ARG82
YKL134C	YKL134C	OCT1
YDR190C	YDR190C	RVB1
YBL039C	YBL039C	URA7
YOR293W	YOR293W	RPS10A
YLR399C	YLR399C	BDF1
YDR109C	YDR109C	
YLR356W	YLR356W	ATG33
YPL057C	YPL057C	SUR1
YJL058C	YJL058C	BIT61
YBL004W	YBL004W	UTP20
YFR015C	YFR015C	GSY1
YLL042C	YLL042C	ATG10
YLR432W	YLR432W	IMD3
YLR410W-B	YLR410W-B	
YDR263C	YDR263C	DIN7
YDR334W	YDR334W	SWR1
YER088C-A	YER088C-A	
YNL233W	YNL233W	BNI4
YNL334C	YNL334C	SNO2
YOL021C	YOL021C	DIS3
YBR140C	YBR140C	IRA1
Q0255	Q0255	
YOL118C	YOL118C	
YAR030C	YAR030C	
YHR106W	YHR106W	TRR2
YOR389W	YOR389W	
YGL118C	YGL118C	
YLR325C	YLR325C	RPL38
YMR100W	YMR100W	MUB1
YGL089C	YGL089C	MF(ALPHA)2
YMR207C	YMR207C	HFA1
YNL248C	YNL248C	RPA49
YLL020C	YLL020C	
YLR341W	YLR341W	SPO77
YGL103W	YGL103W	RPL28
YNL007C	YNL007C	SIS1
YOR158W	YOR158W	PET123
YGL080W	YGL080W	MPC1
YFL002W-A	YFL002W-A	
YDR007W	YDR007W	TRP1
YDL131W	YDL131W	LYS21
YBR163W	YBR163W	EXO5
YDR432W	YDR432W	NPL3
YML047C	YML047C	PRM6
YGR167W	YGR167W	CLC1
YJL182C	YJL182C	
YER145C	YER145C	FTR1
YCR089W	YCR089W	FIG2
YMR136W	YMR136W	GAT2
YKL065W-A	YKL065W-A	
YCR076C	YCR076C	FUB1
YDR379W	YDR379W	RGA2
YIL160C	YIL160C	POT1
YHR131C	YHR131C	
YGL223C	YGL223C	COG1
YDR039C	YDR039C	ENA2
YBL020W	YBL020W	RFT1
YBR127C	YBR127C	VMA2
YKL176C	YKL176C	LST4
YGL129C	YGL129C	RSM23
YER152W-A	YER152W-A	
YBR276C	YBR276C	PPS1
YBR017C	YBR017C	KAP104
YDL159C-B	YDL159C-B	
YPL178W	YPL178W	CBC2
YMR053C	YMR053C	STB2
YLR146C	YLR146C	SPE4
YOL044W	YOL044W	PEX15
YNL005C	YNL005C	MRP7
YHL039W	YHL039W	EFM1
YAL021C	YAL021C	CCR4
YPL221W	YPL221W	FLC1
YDL164C	YDL164C	CDC9
YDR393W	YDR393W	SHE9
YOR008C	YOR008C	SLG1
YEL050W-A	YEL050W-A	
YDR189W	YDR189W	SLY1
YOR068C	YOR068C	VAM10
YLR106C	YLR106C	MDN1
YNL172W	YNL172W	APC1
YGR093W	YGR093W	DRN1
YFR023W	YFR023W	PES4
YEL025C	YEL025C	
YNL255C	YNL255C	GIS2
YOL065C	YOL065C	INP54
YDR491C	YDR491C	
YML109W	YML109W	ZDS2
YJL199C	YJL199C	MBB1
YDR208W	YDR208W	MSS4
YKL129C	YKL129C	MYO3
YCR036W	YCR036W	RBK1
YNL259C	YNL259C	ATX1
YPR133W-A	YPR133W-A	TOM5
YIL021W	YIL021W	RPB3
YKR087C	YKR087C	OMA1
YJL088W	YJL088W	ARG3
YDL161W	YDL161W	ENT1
YCR087W	YCR087W	
YJL146W	YJL146W	IDS2
YDR008C	YDR008C	
YBR012W-B	YBR012W-B	
YDL114W-A	YDL114W-A	
YML113W	YML113W	DAT1
YCL028W	YCL028W	RNQ1
YLR166C	YLR166C	SEC10
YHL013C	YHL013C	OTU2
YLR175W	YLR175W	CBF5
YOR356W	YOR356W	CIR2
YIL030W-A	YIL030W-A	
YMR201C	YMR201C	RAD14
YDR093W	YDR093W	DNF2
YCL037C	YCL037C	SRO9
YNL285W	YNL285W	
YNL103W	YNL103W	MET4
YBR229C	YBR229C	ROT2
YPL116W	YPL116W	HOS3
YHR117W	YHR117W	TOM71
YOR012W	YOR012W	
YOR304W	YOR304W	ISW2
YGL196W	YGL196W	DSD1
YML045W-A	YML045W-A	
YOR366W	YOR366W	
YOR233W	YOR233W	KIN4
YGL035C	YGL035C	MIG1
YMR244C-A	YMR244C-A	COA6
YLR222C	YLR222C	UTP13
YLL025W	YLL025W	PAU17
YOR123C	YOR123C	LEO1
YOR299W	YOR299W	BUD7
YPR048W	YPR048W	TAH18
YPL109C	YPL109C	
YPL138C	YPL138C	SPP1
YKL117W	YKL117W	SBA1
YOL125W	YOL125W	TRM13
YEL027W	YEL027W	VMA3
YJL165C	YJL165C	HAL5
YMR175W	YMR175W	SIP18
YOR300W	YOR300W	
YGL209W	YGL209W	MIG2
YLR438W	YLR438W	CAR2
YBL092W	YBL092W	RPL32
YBR145W	YBR145W	ADH5
YIL031W	YIL031W	ULP2
YLR319C	YLR319C	BUD6
YBR233W	YBR233W	PBP2
YPR135W	YPR135W	CTF4
YDR045C	YDR045C	RPC11
YHR110W	YHR110W	ERP5
YKL001C	YKL001C	MET14
YHR170W	YHR170W	NMD3
YLR181C	YLR181C	VTA1
YGL206C	YGL206C	CHC1
YOL086C	YOL086C	ADH1
YBR244W	YBR244W	GPX2
YML002W	YML002W	
YMR316C-A	YMR316C-A	
YBR032W	YBR032W	
YNL016W	YNL016W	PUB1
YFL026W	YFL026W	STE2
YDL223C	YDL223C	HBT1
YLR236C	YLR236C	
YGL013C	YGL013C	PDR1
YMR163C	YMR163C	INP2
YNL166C	YNL166C	BNI5
YHR034C	YHR034C	PIH1
YDR338C	YDR338C	
YFL041W-A	YFL041W-A	
YOR008C-A	YOR008C-A	
YPL135C-A	YPL135C-A	
YKR095W	YKR095W	MLP1
YJL077W-B	YJL077W-B	
YML006C	YML006C	GIS4
YGR230W	YGR230W	BNS1
YKR017C	YKR017C	HEL1
YIL066W-A	YIL066W-A	
YCR102W-A	YCR102W-A	
YCR042C	YCR042C	TAF2
YGR032W	YGR032W	GSC2
YDR466W	YDR466W	PKH3
YDR335W	YDR335W	MSN5
YJR082C	YJR082C	EAF6
YPL054W	YPL054W	LEE1
YMR282C	YMR282C	AEP2
YGR207C	YGR207C	CIR1
YOR134W	YOR134W	BAG7
YJL062W-A	YJL062W-A	COA3
YOR225W	YOR225W	
YHR131W-A	YHR131W-A	
YOR042W	YOR042W	CUE5
YGR022C	YGR022C	
YDL238C	YDL238C	GUD1
YCR017C	YCR017C	CWH43
YJL179W	YJL179W	PFD1
YLR150W	YLR150W	STM1
YJR111C	YJR111C	
YIR004W	YIR004W	DJP1
YDL037C	YDL037C	BSC1
YPL150W	YPL150W	
YIR029W	YIR029W	DAL2
YCR088W	YCR088W	ABP1
YOL093W	YOL093W	TRM10
YJL144W	YJL144W	
YIL115C	YIL115C	NUP159
YMR094W	YMR094W	CTF13
YKR032W	YKR032W	
YGR174C	YGR174C	CBP4
YBR267W	YBR267W	REI1
Q0297	Q0297	
YLR217W	YLR217W	
YML107C	YML107C	PML39
YIL047C	YIL047C	SYG1
YHR130C	YHR130C	
YGL262W	YGL262W	
YCL043C	YCL043C	PDI1
YNL117W	YNL117W	MLS1
YFR034C	YFR034C	PHO4
YLR057W	YLR057W	MNL2
YOL014W	YOL014W	
YDL172C	YDL172C	
YJL141C	YJL141C	YAK1
YGL021W	YGL021W	ALK1
YAL034C-B	YAL034C-B	
YPL066W	YPL066W	RGL1
YPL056C	YPL056C	LCL1
YPL180W	YPL180W	TCO89
YOR216C	YOR216C	RUD3
YKL193C	YKL193C	SDS22
YLR035C-A	YLR035C-A	
YOR109W	YOR109W	INP53
YKR090W	YKR090W	PXL1
YCR107W	YCR107W	AAD3
YBR107C	YBR107C	IML3
YDL166C	YDL166C	FAP7
YOL043C	YOL043C	NTG2
YOR162C	YOR162C	YRR1
YHR152W	YHR152W	SPO12
YBR249C	YBR249C	ARO4
YOR288C	YOR288C	MPD1
YFL041W	YFL041W	FET5
YOR377W	YOR377W	ATF1
YBR041W	YBR041W	FAT1
YBR090C	YBR090C	
YNL028W	YNL028W	
YGR085C	YGR085C	RPL11B
YOR394W	YOR394W	PAU21
YMR131C	YMR131C	RRB1
YMR278W	YMR278W	PRM15
YPR148C	YPR148C	
YMR109W	YMR109W	MYO5
YNL251C	YNL251C	NRD1
YMR310C	YMR310C	
YBR004C	YBR004C	GPI18
YER104W	YER104W	RTT105
YNL058C	YNL058C	
YOL151W	YOL151W	GRE2
YLR362W	YLR362W	STE11
YKL032C	YKL032C	IXR1
YMR105C	YMR105C	PGM2
YPL262W	YPL262W	FUM1
YDR519W	YDR519W	FPR2
YIR020C-B	YIR020C-B	
YDL193W	YDL193W	NUS1
YLR267W	YLR267W	BOP2
YDR104C	YDR104C	SPO71
YKL106C-A	YKL106C-A	
YBL068W-A	YBL068W-A	
YCR066W	YCR066W	RAD18
YGR216C	YGR216C	GPI1
YBR175W	YBR175W	SWD3
YCR085W	YCR085W	
YPL199C	YPL199C	
YLR373C	YLR373C	VID22
YJR043C	YJR043C	POL32
YPR043W	YPR043W	RPL43A
YBR221C	YBR221C	PDB1
YOR358W	YOR358W	HAP5
YDL148C	YDL148C	NOP14
YEL052W	YEL052W	AFG1
YDR378C	YDR378C	LSM6
YNL307C	YNL307C	MCK1
YBR296C-A	YBR296C-A	
YMR295C	YMR295C	
YDR472W	YDR472W	TRS31
YBR297W	YBR297W	MAL33
YIL142W	YIL142W	CCT2
YML104C	YML104C	MDM1
YJR048W	YJR048W	CYC1
YNL199C	YNL199C	GCR2
YPR004C	YPR004C	AIM45
YMR043W	YMR043W	MCM1
YGL263W	YGL263W	COS12
YLR466W	YLR466W	YRF1-4
YMR031C	YMR031C	EIS1
YMR034C	YMR034C	
YGR195W	YGR195W	SKI6
YMR055C	YMR055C	BUB2
YHR216W	YHR216W	IMD2
YGR225W	YGR225W	AMA1
YLR438C-A	YLR438C-A	LSM3
YER070W	YER070W	RNR1
YPL260W	YPL260W	
YGR289C	YGR289C	MAL11
YBR014C	YBR014C	GRX7
YOL039W	YOL039W	RPP2A
YPR137C-B	YPR137C-B	
YLR447C	YLR447C	VMA6
YGL014W	YGL014W	PUF4
YGL153W	YGL153W	PEX14
YOL012C	YOL012C	HTZ1
YPR138C	YPR138C	MEP3
YGR171C	YGR171C	MSM1
YMR217W	YMR217W	GUA1
YGL188C	YGL188C	
YKL166C	YKL166C	TPK3
YAL010C	YAL010C	MDM10
YDR078C	YDR078C	SHU2
YDR182W	YDR182W	CDC1
YML074C	YML074C	FPR3
YJR151W-A	YJR151W-A	
YAL064W	YAL064W	
YMR019W	YMR019W	STB4
YGR127W	YGR127W	
YNR011C	YNR011C	PRP2
YLL002W	YLL002W	RTT109
YDR363W-A	YDR363W-A	SEM1
YLL013C	YLL013C	PUF3
YBR180W	YBR180W	DTR1
YLR372W	YLR372W	ELO3
YGR227W	YGR227W	DIE2
YJL216C	YJL216C	IMA5
YHL047C	YHL047C	ARN2
YOR037W	YOR037W	CYC2
YJR108W	YJR108W	ABM1
YJL133C-A	YJL133C-A	
YDR032C	YDR032C	PST2
YER002W	YER002W	NOP16
YJL014W	YJL014W	CCT3
YCR033W	YCR033W	SNT1
YER045C	YER045C	ACA1
YLR364C-A	YLR364C-A	
YOR126C	YOR126C	IAH1
YOR199W	YOR199W	
YJL047C	YJL047C	RTT101
YDL118W	YDL118W	
YER133W-A	YER133W-A	
YLR340W	YLR340W	RPP0
