PMC7685202	Health_Psychol
PMC4320818	Int_J_Equity_Health
PMC4320639	BMC_Public_Health
PMC4320617	BMC_Public_Health
PMC4320566	J_Cardiothorac_Surg
PMC4320563	BMC_Dev_Biol
PMC4320549	BMC_Public_Health
PMC4320540	BMC_Genomics
PMC4320511	J_Inflamm_
PMC4320497	BMC_Public_Health
PMC4320492	BMC_Infect_Dis
PMC4320489	BMC_Public_Health
PMC4320474	BMC_Public_Health
PMC4320463	BMC_Musculoskelet_Disord
PMC4319230	BMC_Public_Health
PMC4319211	Open_Neuroimag_J
PMC4319189	Open_Rheumatol_J
PMC4318545	BMC_Cancer
PMC4318540	BMC_Public_Health
PMC4318511	BMC_Public_Health
PMC4318449	J_Cardiothorac_Surg
PMC4318442	Microb_Cell_Fact
PMC4318439	BMC_Immunol
PMC4318436	BMC_Genomics
PMC4318430	BMC_Public_Health
PMC4318390	BioData_Min
PMC4318366	BMC_Cancer
PMC4318355	BMC_Vet_Res
PMC4318353	Child_Adolesc_Psychiatry_Ment_Health
PMC4318221	BMC_Cancer
PMC4318214	J_Physiol_Anthropol
PMC4318200	Int_J_Equity_Health
PMC4318175	BMC_Public_Health
PMC4318173	BMC_Public_Health
PMC4318162	BMC_Public_Health
PMC4318125	BMC_Public_Health
PMC4316798	Int_J_Equity_Health
PMC4316795	Radiat_Oncol
PMC4316766	BMC_Vet_Res
PMC4316764	BMC_Musculoskelet_Disord
PMC4316757	Acta_Vet_Scand
PMC4316755	BMC_Infect_Dis
PMC4316728	Radiat_Oncol
PMC4316659	Int_J_Equity_Health
PMC4316647	BMC_Musculoskelet_Disord
PMC4316389	BMC_Public_Health
PMC4315627	Am_J_Case_Rep
PMC4314828	Health_Econ_Rev
PMC4314812	BMC_Public_Health
PMC4314809	BMC_Public_Health
PMC4314805	BMC_Public_Health
PMC4314803	BMC_Public_Health
PMC4314795	BMC_Public_Health
PMC4314790	BMC_Public_Health
PMC4314774	BMC_Infect_Dis
PMC4314765	BMC_Public_Health
PMC4314754	BMC_Infect_Dis
PMC4314749	BMC_Nurs
PMC4314748	BMC_Infect_Dis
PMC4314740	BMC_Public_Health
PMC4314738	BMC_Public_Health
PMC4314734	BMC_Public_Health
PMC4314617	J_Optom
PMC4312470	Patient_Saf_Surg
PMC4312463	Genome_Biol
PMC4312459	Biol_Proced_Online
PMC4312457	Patient_Saf_Surg
PMC4312320	Int_J_Bipolar_Disord
PMC4312318	Int_J_Bipolar_Disord
PMC4311512	BMC_Biol
PMC4311469	J_Cardiovasc_Magn_Reson
PMC4311425	Genome_Med
PMC4298453	Chem_Commun_
PMC7059957	Psychiatry_Res
PMC6961697	Med_Phys
PMC6914229	Circ_Res
PMC6863074	J_Med_Chem
PMC6294288	Nat_Commun
PMC6272707	Molecules
PMC6272531	Molecules
PMC6272393	Molecules
PMC6272387	Molecules
PMC6272349	Molecules
PMC6272264	Molecules
PMC6272216	Molecules
PMC6272206	Molecules
PMC6272157	Molecules
PMC6208750	Int_J_Health_Econ_Manag
PMC5994750	Neuroscience
PMC5889128	Psych_J
PMC5885988	Gerontologist
PMC5854156	J_Nutr_Educ_Behav
PMC5812867	J_Exerc_Sci_Fit
PMC5746345	Health_Care_Women_Int
PMC5729741	Eur_J_Endocrinol
PMC5703039	Leukemia
PMC5675518	Hepatology
PMC5671769	Biol_Psychiatry
PMC5646261	Chem_Sci
PMC5588885	Neurogenetics
PMC5556768	Chronic_Obstr_Pulm_Dis
PMC5455276	Materials_
PMC5455270	Materials_
PMC5453732	IEEE_Trans_Med_Imaging
PMC5430345	Bot_Stud
PMC5417029	Child_Neurol_Open
PMC5414753	Mol_Endocrinol
PMC5407126	J_Pediatric_Infect_Dis_Soc
PMC5404220	Blood_Cancer_J
PMC5404219	Blood_Cancer_J
PMC5389031	Sci_Rep
PMC5336704	Anatol_J_Cardiol
PMC5336703	Anatol_J_Cardiol
PMC5336702	Anatol_J_Cardiol
PMC5336699	Anatol_J_Cardiol
PMC5331858	J_Mol_Biol
PMC5241131	J_Neurosurg
PMC5161093	Surg_Oncol_Clin_N_Am
PMC5155379	Sci_Rep
PMC5136775	Perspect_Sex_Reprod_Health
PMC5125025	Science
PMC5101938	N_Engl_J_Med
PMC5086425	Theor_Appl_Genet
PMC5076476	Curr_Opin_Virol
PMC5048244	Behav_Anal_Pract
PMC5045068	Hypoxia_
PMC5036499	Sci_Technol_Adv_Mater
PMC5036493	Sci_Technol_Adv_Mater
PMC5023999	Int_J_Eat_Disord
PMC5022781	Virus_Res
PMC5005584	Inj_Epidemiol
PMC4992474	Radiat_Res
PMC4973703	Plant_Biotechnol_J
PMC4971885	ACS_Chem_Biol
PMC4969075	Mol_Microbiol
PMC4964956	J_Biogeogr
PMC4960142	Cytotechnology
PMC4950012	Environ_Microbiol
PMC4949541	Wiley_Interdiscip_Rev_Nanomed_Nanobiotechnol
PMC4946752	J_Crohns_Colitis
PMC4939899	Expert_Rev_Anti_Infect_Ther
PMC4935153	Shoulder_Elbow
PMC4935151	Shoulder_Elbow
PMC4925582	J_Maxillofac_Oral_Surg
PMC4918376	Oncolytic_Virother
PMC4918279	J_Hepatocell_Carcinoma
PMC4905428	Mol_Cell_Oncol
PMC4905320	Mol_Cell_Oncol
PMC4905315	Mol_Cell_Oncol
PMC4905242	Mol_Cell_Oncol
PMC4905241	Mol_Cell_Oncol
PMC4905233	Mol_Cell_Oncol
PMC4899357	Indian_J_Otolaryngol_Head_Neck_Surg
PMC4879190	Int_J_Eat_Disord
PMC4870660	J_Obstet_Gynaecol_India
PMC4866993	Eur_J_Drug_Metab_Pharmacokinet
PMC4860739	Learn_Individ_Differ
PMC4857824	Skin_Appendage_Disord
PMC4856026	Am_J_Ophthalmol
PMC4852306	Demogr_Res
PMC4850073	Popul_Stud_
PMC4844192	ACS_Chem_Biol
PMC4840836	Chem_Commun_
PMC4833457	J_Tradit_Complement_Med
PMC4821499	J_Biopharm_Stat
PMC4817538	Int_J_Oral_Sci
PMC4816784	Cereb_Cortex
PMC4816372	Eye_
PMC4816366	Eye_
PMC4816364	Eye_
PMC4816355	Eye_
PMC4802856	Diabet_Med
PMC4797339	Curr_Pathobiol_Rep
PMC4792510	Int_J_Eat_Disord
PMC4786057	J_Synchrotron_Radiat
PMC4785953	Cereb_Cortex
PMC4784625	Glob_Pediatr_Health
PMC4784622	Glob_Pediatr_Health
PMC4784618	Glob_Pediatr_Health
PMC4784594	Glob_Pediatr_Health
PMC4780315	J_Am_Geriatr_Soc
PMC4777801	Vet_World
PMC4777800	Vet_World
PMC4768229	Mol_Imaging_Biol
PMC4747944	Surg_Case_Rep
PMC4747937	Surg_Case_Rep
PMC4747906	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC4737965	J_Tradit_Complement_Med
PMC4737946	J_Tradit_Complement_Med
PMC4737590	J_Patient_Cent_Res_Rev
PMC4737265	Angew_Chem_Weinheim_Bergstr_Ger
PMC4730678	J_Res_Natl_Inst_Stand_Technol
PMC4724867	J_Nat_Prod
PMC4721350	Prev_Med_Rep
PMC4721239	Int_J_Eat_Disord
PMC4718553	Am_J_Hematol
PMC4711635	Struct_Dyn
PMC4711627	Struct_Dyn
PMC4711604	Struct_Dyn
PMC4707654	Mol_Genet_Genomics
PMC4687990	Int_Arch_Otorhinolaryngol
PMC4687417	Angew_Chem_Int_Ed_Engl
PMC4677687	Science
PMC4674156	Annu_Rev_Immunol
PMC4671268	J_Thromb_Haemost
PMC4671256	Eur_J_Heart_Fail
PMC4665353	EXCLI_J
PMC4664460	Prog_Mol_Biol_Transl_Sci
PMC4662962	J_Eng_Math
PMC4661554	BBA_Clin
PMC4657491	Acta_Paediatr
PMC4654754	J_Infect_Dis
PMC4651188	Br_J_Radiol
PMC4651186	Br_J_Radiol
PMC4635483	Mol_Cell_Oncol
PMC4628433	Dentomaxillofac_Radiol
PMC4628430	Dentomaxillofac_Radiol
PMC4626745	Interact_Cardiovasc_Thorac_Surg
PMC4624559	J_Tradit_Complement_Med
PMC4618694	Am_J_Med
PMC4614215	Cancer_Res_Treat
PMC4614187	Cancer_Res_Treat
PMC4614184	Cancer_Res_Treat
PMC4614179	Cancer_Res_Treat
PMC4603442	Comp_Clin_Path
PMC4603438	Virulence
PMC4602985	Medicine_
PMC4602984	Medicine_
PMC4602983	Medicine_
PMC4602982	Medicine_
PMC4602981	Medicine_
PMC4602980	Medicine_
PMC4602979	Medicine_
PMC4602978	Medicine_
PMC4602977	Medicine_
PMC4602976	Medicine_
PMC4602975	Medicine_
PMC4602974	Medicine_
PMC4602973	Medicine_
PMC4602972	Medicine_
PMC4602971	Medicine_
PMC4602970	Medicine_
PMC4602969	Medicine_
PMC4602968	Medicine_
PMC4602967	Medicine_
PMC4602966	Medicine_
PMC4602965	Medicine_
PMC4602964	Medicine_
PMC4602963	Medicine_
PMC4602962	Medicine_
PMC4602961	Medicine_
PMC4602960	Medicine_
PMC4602959	Medicine_
PMC4602958	Medicine_
PMC4602957	Medicine_
PMC4602956	Medicine_
PMC4602955	Medicine_
PMC4602954	Medicine_
PMC4602953	Medicine_
PMC4602952	Medicine_
PMC4602951	Medicine_
PMC4602950	Medicine_
PMC4602949	Medicine_
PMC4602948	Medicine_
PMC4602947	Medicine_
PMC4602946	Medicine_
PMC4602945	Medicine_
PMC4602944	Medicine_
PMC4602943	Medicine_
PMC4602942	Medicine_
PMC4602941	Medicine_
PMC4602940	Medicine_
PMC4602939	Medicine_
PMC4601194	Prion
PMC4596548	Curr_Pharmacol_Rep
PMC4596544	Curr_Pharmacol_Rep
PMC4594045	Epidemiol_Infect
PMC4588554	Worm
PMC4587704	J_Am_Soc_Nephrol
PMC4585435	J_Biomed_Res
PMC4584565	MMWR_Morb_Mortal_Wkly_Rep
PMC4584564	MMWR_Morb_Mortal_Wkly_Rep
PMC4584563	MMWR_Morb_Mortal_Wkly_Rep
PMC4584562	MMWR_Morb_Mortal_Wkly_Rep
PMC4584561	MMWR_Morb_Mortal_Wkly_Rep
PMC4584560	MMWR_Morb_Mortal_Wkly_Rep
PMC4584559	MMWR_Morb_Mortal_Wkly_Rep
PMC4584558	MMWR_Morb_Mortal_Wkly_Rep
PMC4584557	MMWR_Morb_Mortal_Wkly_Rep
PMC4584556	MMWR_Morb_Mortal_Wkly_Rep
PMC4582556	Int_J_Oral_Sci
PMC4582555	Int_J_Oral_Sci
PMC4579518	Borderline_Personal_Disord_Emot_Dysregul
PMC4577597	Asian_J_Androl
PMC4577593	Asian_J_Androl
PMC4577545	Int_J_Behav_Med
PMC4577321	Global_Spine_J
PMC4573955	Nicotine_Tob_Res
PMC4573367	Brain_Struct_Funct
PMC4572870	Cell_Death_Differ
PMC4570633	Kidney_Res_Clin_Pract
PMC4568845	Prog_Pediatr_Cardiol
PMC4565881	Health_Serv_Outcomes_Res_Methodol
PMC4564438	Int_Arch_Occup_Environ_Health
PMC4563786	Cell_Death_Differ
PMC4563778	Cell_Death_Differ
PMC4563725	Mol_Cell_Proteomics
PMC4557868	Mol_Microbiol
PMC4556083	J_Arrhythm
PMC4553902	EXCLI_J
PMC4552122	J_Am_Soc_Nephrol
PMC4551125	Am_J_Physiol_Heart_Circ_Physiol
PMC4544547	Colloid_Polym_Sci
PMC4540359	Acc_Chem_Res
PMC4532775	Cell_Death_Differ
PMC4532774	Cell_Death_Differ
PMC4530789	J_Pain_Symptom_Manage
PMC4524568	J_Am_Stat_Assoc
PMC4524323	Brain_Res
PMC4523098	Atherosclerosis
PMC4520804	Biomech_Model_Mechanobiol
PMC4520803	Wiley_Interdiscip_Rev_Nanomed_Nanobiotechnol
PMC4520801	Biol_Psychiatry
PMC4520796	Health_Educ_Behav
PMC4520795	Vision_Res
PMC4520793	J_Clin_Child_Adolesc_Psychol
PMC4520792	Ann_Rheum_Dis
PMC4520791	Biol_Psychiatry
PMC4520788	J_Pediatr_Oncol_Nurs
PMC4520787	Aging_Ment_Health
PMC4520786	Biochim_Biophys_Acta
PMC4520784	Biol_Psychiatry
PMC4520782	Gut
PMC4520781	Health_Educ_Behav
PMC4520778	J_Tissue_Eng_Regen_Med
PMC4520772	Int_J_STD_AIDS
PMC4512834	Cardiovasc_Eng_Technol
PMC4511935	ISME_J
PMC4511929	ISME_J
PMC4511909	J_Maxillofac_Oral_Surg
PMC4511908	J_Maxillofac_Oral_Surg
PMC4511905	J_Maxillofac_Oral_Surg
PMC4511893	J_Maxillofac_Oral_Surg
PMC4506433	BMC_Ophthalmol
PMC4506404	Cell_Biosci
PMC4502651	Autophagy
PMC4502392	J_Pediatr_Psychol
PMC4501951	J_Digit_Imaging
PMC4499566	Biometrics
PMC4499028	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC4498670	J_Am_Geriatr_Soc
PMC4497939	Ann_Biomed_Eng
PMC4495770	J_R_Stat_Soc_Ser_C_Appl_Stat
PMC4495361	Cell_Death_Differ
PMC4495360	Cell_Death_Differ
PMC4495286	Plant_Soil
PMC4494656	Int_J_Psychophysiol
PMC4494529	Cureus
PMC4494241	Vaccines_
PMC4492872	Funct_Integr_Genomics
PMC4491936	J_Chem_Inf_Model
PMC4489139	J_Crit_Care
PMC4485538	Am_J_Obstet_Gynecol
PMC4480717	Oncotarget
PMC4480608	J_Appl_Behav_Anal
PMC4478746	J_Vet_Med_Sci
PMC4478730	J_Vet_Med_Sci
PMC4478214	Perspect_Sex_Reprod_Health
PMC4476238	J_Immunol
PMC4472202	Cancer_Med
PMC4470476	Angew_Chem_Weinheim_Bergstr_Ger
PMC4469488	ACS_Nano
PMC4469126	Environ_Int
PMC4468046	Catheter_Cardiovasc_Interv
PMC4467428	Oncotarget
PMC4467397	Oncotarget
PMC4467150	Oncotarget
PMC4467137	Oncotarget
PMC4467097	Oncotarget
PMC4466675	Oncotarget
PMC4466628	Oncotarget
PMC4465914	J_Assoc_Nurses_AIDS_Care
PMC4465635	Eur_Heart_J
PMC4465272	eNeuro
PMC4462664	Bioinformatics
PMC4462661	Clin_Infect_Dis
PMC4461587	Mol_Med
PMC4461532	J_Allergy_Clin_Immunol
PMC4460245	J_Am_Acad_Child_Adolesc_Psychiatry
PMC4459119	Saudi_Dent_J
PMC4459077	Saudi_Dent_J
PMC4458172	J_Public_Health_Dent
PMC4455594	Environ_Health_Perspect
PMC4455586	Environ_Health_Perspect
PMC4455581	Environ_Health_Perspect
PMC4453622	Arch_Dis_Child
PMC4453173	J_Appl_Crystallogr
PMC4453172	J_Appl_Crystallogr
PMC4453171	J_Appl_Crystallogr
PMC4453170	J_Appl_Crystallogr
PMC4453169	J_Appl_Crystallogr
PMC4453168	J_Appl_Crystallogr
PMC4453167	J_Appl_Crystallogr
PMC4453166	J_Appl_Crystallogr
PMC4452213	Pharm_Res
PMC4452199	Curr_Transplant_Rep
PMC4452070	Mol_Cell_Ther
PMC4450729	Int_J_Health_Policy_Manag
PMC4450146	Curr_Pharmacol_Rep
PMC4450145	Curr_Phys_Med_Rehabil_Rep
PMC4450038	Pan_Afr_Med_J
PMC4450030	Pan_Afr_Med_J
PMC4450026	Pan_Afr_Med_J
PMC4449369	Cell_Biochem_Biophys
PMC4447805	Clin_Infect_Dis
PMC4445656	ACS_Chem_Biol
PMC4445630	Mol_Ther
PMC4445629	Mol_Ther
PMC4445628	Mol_Ther
PMC4445627	Mol_Ther
PMC4445626	Mol_Ther
PMC4445624	Mol_Ther
PMC4445623	Mol_Ther
PMC4443920	Curr_Pharmacol_Rep
PMC4443683	Bioinformatics
PMC4443682	Bioinformatics
PMC4443681	Bioinformatics
PMC4443680	Bioinformatics
PMC4443679	Bioinformatics
PMC4443258	Soc_Sci_Res
PMC4438744	J_Leukoc_Biol
PMC4438567	Cochrane_Database_Syst_Rev
PMC4438322	ISME_J
PMC4438308	Am_J_Hematol
PMC4437872	Methods
PMC4433572	Ann_Epidemiol
PMC4433414	Mol_Cancer_Res
PMC4433402	Mol_Cancer_Res
PMC4432837	Science
PMC4432100	J_Inherit_Metab_Dis
PMC4432088	Mol_Biotechnol
PMC4431934	Eur_J_Appl_Physiol
PMC4431484	Oncoimmunology
PMC4430307	Leukemia
PMC4430268	Cancer_Med
PMC4429866	Circ_Res
PMC4428169	J_Immunol
PMC4427735	Exp_Anim
PMC4427583	Syst_Synth_Biol
PMC4427143	Cardiorenal_Med
PMC4423463	Gastroenterol_Rep_
PMC4423189	Cell_Death_Differ
PMC4422973	Eur_Heart_J
PMC4422806	Bacteriophage
PMC4420683	Cancer_Immunol_Res
PMC4419023	Clin_Orthop_Relat_Res
PMC4418382	Hum_Brain_Mapp
PMC4418345	Respirology
PMC4417471	Gynecol_Surg
PMC4417346	BMC_Urol
PMC4417288	BMC_Med_Res_Methodol
PMC4417287	Environ_Health
PMC4417243	J_Neuroeng_Rehabil
PMC4417033	Contraception
PMC4415994	Forensic_Sci_Med_Pathol
PMC4415887	ChemCatChem
PMC4415690	Mol_Microbiol
PMC4415175	Mol_Microbiol
PMC4415056	Clin_Infect_Dis
PMC4415011	FASEB_J
PMC4414787	J_Crit_Care
PMC4414702	Am_J_Kidney_Dis
PMC4414497	Phytother_Res
PMC4414191	Oncotarget
PMC4414190	Oncotarget
PMC4414186	Oncotarget
PMC4414126	Oncotarget
PMC4413679	Heart
PMC4413665	Oncotarget
PMC4413046	Mol_Microbiol
PMC4413043	Depress_Anxiety
PMC4412433	Neuroradiology
PMC4411714	BMC_Ophthalmol
PMC4411181	Heart_Rhythm
PMC4410283	Tissue_Eng_Part_C_Methods
PMC4410053	J_Endod
PMC4409767	J_Mol_Cell_Cardiol
PMC4409529	Horm_Behav
PMC4409524	Horm_Behav
PMC4409137	Cancer_Lett
PMC4409097	Bioessays
PMC4408438	Brain
PMC4408233	Biol_Blood_Marrow_Transplant
PMC4407914	J_Evol_Biol
PMC4406936	Cell_Stress_Chaperones
PMC4406627	Expert_Opin_Ther_Targets
PMC4406291	Hum_Mol_Genet
PMC4406288	Hum_Mol_Genet
PMC4405489	Med_Image_Anal
PMC4405395	Biosci_Microbiota_Food_Health
PMC4404885	Oncoimmunology
PMC4402073	Cancer_Med
PMC4402072	Cancer_Med
PMC4402070	Cancer_Med
PMC4402068	Cancer_Med
PMC4402063	Cancer_Med
PMC4401318	ACS_Chem_Neurosci
PMC4399639	J_Adolesc_Health
PMC4399320	Endocrinology
PMC4399318	Endocrinology
PMC4399305	J_Clin_Endocrinol_Metab
PMC4399304	J_Clin_Endocrinol_Metab
PMC4399289	J_Clin_Endocrinol_Metab
PMC4399022	Cancer_Sci
PMC4398867	Am_J_Physiol_Heart_Circ_Physiol
PMC4398622	J_Biomol_NMR
PMC4397129	Cancer_Gene_Ther
PMC4396609	FASEB_J
PMC4395190	J_Cell_Mol_Med
PMC4395189	J_Cell_Mol_Med
PMC4395187	J_Cell_Mol_Med
PMC4394971	Mol_Med_Rep
PMC4394344	ACS_Med_Chem_Lett
PMC4394144	Quat_Int
PMC4392388	Circ_Res
PMC4391498	Cell_Immunol
PMC4390857	Life_
PMC4390480	Circulation
PMC4390477	Cancer_Discov
PMC4390450	J_Sex_Med
PMC4386965	J_Physiol
PMC4386258	Clin_J_Am_Soc_Nephrol
PMC4385996	Am_J_Physiol_Heart_Circ_Physiol
PMC4385988	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC4385865	Oncotarget
PMC4385451	J_Pain
PMC4384424	J_Proteome_Res
PMC4384111	Biomolecules
PMC4384062	Behav_Sci_
PMC4382579	Rev_Bras_Hematol_Hemoter
PMC4382573	Rev_Bras_Hematol_Hemoter
PMC4382571	Rev_Bras_Hematol_Hemoter
PMC4381601	Oncotarget
PMC4380970	Cancer_Med
PMC4380776	Neuroimage
PMC4380617	Biochim_Biophys_Acta
PMC4380613	Neurobiol_Dis
PMC4379417	Vaccine
PMC4379045	J_Immunol
PMC4378296	NIH_Guide_Grants_Contracts
PMC4378215	Eur_J_Histochem
PMC4375034	Psychiatry_Res
PMC4374492	Mol_Microbiol
PMC4374078	Diabetes_Ther
PMC4374050	Dent_Mater
PMC4374009	Addict_Behav
PMC4373965	Addict_Behav
PMC4371490	Bull_World_Health_Organ
PMC4369315	EMBO_J
PMC4369200	Global_Spine_J
PMC4369170	ACS_Chem_Biol
PMC4368150	Oncoimmunology
PMC4368144	Oncoimmunology
PMC4368138	Oncoimmunology
PMC4367353	Sensors_
PMC4367352	Sensors_
PMC4367351	Sensors_
PMC4367350	Sensors_
PMC4367349	Sensors_
PMC4367296	J_Biol_Chem
PMC4366563	Biol_Cybern
PMC4366544	Acta_Neuropathol
PMC4366001	Circ_Res
PMC4365936	Free_Radic_Biol_Med
PMC4365685	Hepatology
PMC4365683	Hepatology
PMC4365682	Hepatology
PMC4364943	EMBO_Mol_Med
PMC4364874	EMBO_Rep
PMC4363726	Mol_Cells
PMC4363720	Mol_Cells
PMC4363484	Oecologia
PMC4363229	J_Assist_Reprod_Genet
PMC4362477	Beilstein_J_Nanotechnol
PMC4362088	Beilstein_J_Org_Chem
PMC4361761	Theor_Appl_Genet
PMC4361332	Dev_Biol
PMC4360170	ACS_Med_Chem_Lett
PMC4360145	ACS_Med_Chem_Lett
PMC4359627	J_Neurosci_Methods
PMC4359622	Neuroscience
PMC4359325	Oncotarget
PMC4358676	J_Physiol
PMC4358147	J_Biol_Chem
PMC4357682	Case_Rep_Neurol
PMC4357460	Mol_Microbiol
PMC4357459	Mol_Microbiol
PMC4357358	Circ_Res
PMC4356450	Int_J_Mol_Med
PMC4356393	Oncol_Lett
PMC4356221	Tissue_Eng_Part_A
PMC4356040	Respir_Med_Case_Rep
PMC4355938	Life_Sci
PMC4355172	J_Allergy_Clin_Immunol
PMC4354700	Int_J_Surg_Case_Rep
PMC4354688	Neonatology
PMC4354563	J_Vis_Exp
PMC4354559	J_Vis_Exp
PMC4353994	J_Orthop
PMC4353967	Int_J_Surg_Case_Rep
PMC4353944	Int_J_Surg_Case_Rep
PMC4353804	Exp_Ther_Med
PMC4353783	Exp_Ther_Med
PMC4353781	Exp_Ther_Med
PMC4353759	Exp_Ther_Med
PMC4353558	Clin_Orthop_Relat_Res
PMC4353510	Clin_Orthop_Relat_Res
PMC4352377	Exp_Eye_Res
PMC4352188	Bull_Environ_Contam_Toxicol
PMC4352172	Exp_Gerontol
PMC4352000	Expert_Rev_Mol_Med
PMC4351877	Am_J_Nephrol
PMC4351809	Phys_Biol
PMC4351432	Diabetologia
PMC4351172	Circulation
PMC4351117	Acta_Biomater
PMC4350805	Oncologist
PMC4350798	Oncologist
PMC4350614	Genome_Biol
PMC4349940	Bioinformation
PMC4349939	Bioinformation
PMC4349938	Bioinformation
PMC4349937	Bioinformation
PMC4349936	Bioinformation
PMC4349935	Bioinformation
PMC4349934	Bioinformation
PMC4349933	Bioinformation
PMC4349932	Bioinformation
PMC4349931	Bioinformation
PMC4349798	Can_J_Kidney_Health_Dis
PMC4349478	Can_J_Kidney_Health_Dis
PMC4349248	Cell_Res
PMC4349243	Cell_Res
PMC4349241	Cell_Res
PMC4349238	Can_J_Kidney_Health_Dis
PMC4349203	J_Phys_Chem_B
PMC4349104	Iran_J_Radiol
PMC4348780	Plant_Physiol
PMC4348763	Plant_Physiol
PMC4348238	Alcohol_Clin_Exp_Res
PMC4347976	Trials
PMC4347289	Mol_Endocrinol
PMC4347286	Mol_Endocrinol
PMC4346887	Int_J_Mol_Sci
PMC4346886	Int_J_Mol_Sci
PMC4346885	Int_J_Mol_Sci
PMC4346884	Int_J_Mol_Sci
PMC4346883	Int_J_Mol_Sci
PMC4346882	Int_J_Mol_Sci
PMC4346591	Osong_Public_Health_Res_Perspect
PMC4345878	J_Am_Heart_Assoc
PMC4345865	J_Am_Heart_Assoc
PMC4345862	J_Am_Heart_Assoc
PMC4344854	Neuropsychologia
PMC4344686	Int_J_Environ_Res_Public_Health
PMC4344685	Int_J_Environ_Res_Public_Health
PMC4344628	Toxins_
PMC4344627	Toxins_
PMC4344569	Nutrients
PMC4344568	Nutrients
PMC4344567	Nutrients
PMC4344358	J_Synchrotron_Radiat
PMC4343152	Proc_Natl_Acad_Sci_U_S_A
PMC4343114	Proc_Natl_Acad_Sci_U_S_A
PMC4342894	Breast_Cancer_Res
PMC4342857	Case_Rep_Gastroenterol
PMC4342407	HSS_J
PMC4342393	HSS_J
PMC4342226	BMC_Genet
PMC4341906	Science
PMC4341902	Blood_Cells_Mol_Dis
PMC4341874	Crit_Care
PMC4341838	Biochemistry
PMC4340762	Hepatology
PMC4340749	J_Immunol
PMC4340725	Hepatology
PMC4340718	J_Immunol
PMC4340678	Mil_Med_Res
PMC4339855	Stem_Cells_Transl_Med
PMC4339848	Stem_Cells_Transl_Med
PMC4339845	Stem_Cells_Transl_Med
PMC4339829	Bull_World_Health_Organ
PMC4339619	Sci_Total_Environ
PMC4339404	Women_Health
PMC4339254	Cardiovasc_Diabetol
PMC4338977	Ecol_Evol
PMC4338976	Ecol_Evol
PMC4338975	Ecol_Evol
PMC4338974	Ecol_Evol
PMC4338668	Int_J_Endocrinol_Metab
PMC4338645	Int_J_Endocrinol_Metab
PMC4337487	J_Immunol
PMC4337485	J_Immunol
PMC4337484	J_Immunol
PMC4337483	J_Immunol
PMC4337465	Hum_Gene_Ther_Methods
PMC4336577	Pediatr_Surg_Int
PMC4335585	Dtsch_Arztebl_Int
PMC4335584	Dtsch_Arztebl_Int
PMC4335583	Dtsch_Arztebl_Int
PMC4335582	Dtsch_Arztebl_Int
PMC4335581	Dtsch_Arztebl_Int
PMC4335580	Dtsch_Arztebl_Int
PMC4335357	Int_J_Radiat_Oncol_Biol_Phys
PMC4333617	Open_Dent_J
PMC4333616	Open_Dent_J
PMC4333615	Open_Ophthalmol_J
PMC4333614	Open_Dent_J
PMC4333486	Adv_Biomed_Res
PMC4333485	Adv_Biomed_Res
PMC4333484	Adv_Biomed_Res
PMC4333483	Adv_Biomed_Res
PMC4333482	Adv_Biomed_Res
PMC4333438	Adv_Biomed_Res
PMC4333437	Adv_Biomed_Res
PMC4333436	Adv_Biomed_Res
PMC4333435	Adv_Biomed_Res
PMC4333434	Adv_Biomed_Res
PMC4333433	Adv_Biomed_Res
PMC4333432	Adv_Biomed_Res
PMC4333431	Adv_Biomed_Res
PMC4333430	Adv_Biomed_Res
PMC4333429	Adv_Biomed_Res
PMC4333428	Adv_Biomed_Res
PMC4333427	Adv_Biomed_Res
PMC4333426	Adv_Biomed_Res
PMC4333235	Curr_Pathobiol_Rep
PMC4333080	J_Am_Geriatr_Soc
PMC4333053	J_Am_Geriatr_Soc
PMC4332987	J_Am_Geriatr_Soc
PMC4332449	BMC_Genet
PMC4332147	Appl_Plant_Sci
PMC4332144	Appl_Plant_Sci
PMC4332143	Appl_Plant_Sci
PMC4331597	Cancer_Causes_Control
PMC4331145	BMC_Public_Health
PMC4330879	Front_Psychol
PMC4330722	Proc_Natl_Acad_Sci_U_S_A
PMC4329646	FEBS_Open_Bio
PMC4329190	Int_J_Radiat_Oncol_Biol_Phys
PMC4329057	J_Comp_Neurol
PMC4329021	J_Comp_Neurol
PMC4328757	Hum_Resour_Health
PMC4328075	BMC_Ophthalmol
PMC4328064	Hum_Resour_Health
PMC4328051	BMC_Surg
PMC4328002	Nat_Prod_Bioprospect
PMC4327950	World_J_Surg_Oncol
PMC4327795	BMC_Oral_Health
PMC4327440	J_Med_Internet_Res
PMC4326288	World_J_Surg_Oncol
PMC4325701	Dermatol_Pract_Concept
PMC4325700	Dermatol_Pract_Concept
PMC4325699	Dermatol_Pract_Concept
PMC4325698	Dermatol_Pract_Concept
PMC4325697	Dermatol_Pract_Concept
PMC4325696	Dermatol_Pract_Concept
PMC4325695	Dermatol_Pract_Concept
PMC4325694	Dermatol_Pract_Concept
PMC4325693	Dermatol_Pract_Concept
PMC4325691	Dermatol_Pract_Concept
