PMC7681251	Cancer_Lett
PMC3965754	J_Gen_Intern_Med
PMC3965736	J_Gen_Intern_Med
PMC3964589	Biochem_Biophys_Res_Commun
PMC3964294	Theor_Appl_Genet
PMC3964260	Drug_Alcohol_Depend
PMC3964229	Oncotarget
PMC3964181	Antiviral_Res
PMC3964123	Proc_Natl_Acad_Sci_U_S_A
PMC3964107	Proc_Natl_Acad_Sci_U_S_A
PMC3963700	J_Nat_Prod
PMC3963592	Plant_Cell
PMC3963586	Plant_Cell
PMC3963564	Plant_Cell
PMC3963563	Plant_Cell
PMC3963562	Plant_Cell
PMC3963550	Heart
PMC3963472	Exp_Eye_Res
PMC3963365	Biochem_Biophys_Res_Commun
PMC3963169	Behav_Brain_Res
PMC3962637	Am_J_Physiol_Heart_Circ_Physiol
PMC3962632	Am_J_Physiol_Heart_Circ_Physiol
PMC3962630	Am_J_Physiol_Heart_Circ_Physiol
PMC3962629	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC3962628	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC3962627	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC3962626	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC3962243	Ann_Bot
PMC3962242	Ann_Bot
PMC3962236	Trends_Mol_Med
PMC3962196	Comput_Struct_Biotechnol_J
PMC3962020	Neurosci_Lett
PMC3962004	Version_1
PMC3961819	J_Stroke
PMC3961818	J_Stroke
PMC3961817	J_Stroke
PMC3961816	J_Stroke
PMC3961815	J_Stroke
PMC3961814	J_Stroke
PMC3961813	J_Stroke
PMC3961755	Clin_Cancer_Res
PMC3961652	J_Biol_Chem
PMC3961638	J_Biol_Chem
PMC3961449	Oncol_Lett
PMC3961293	Oncol_Lett
PMC3961238	Oncol_Lett
PMC3961221	Oncol_Lett
PMC3960922	Biochim_Biophys_Acta
PMC3960500	Circ_Res
PMC3959609	Endocrinology
PMC3959601	Endocrinology
PMC3959254	Alcohol_Clin_Exp_Res
PMC3959206	Health_Educ_Res
PMC3959158	Virology
PMC3958847	Int_J_Mol_Sci
PMC3958312	EMBO_Mol_Med
PMC3958133	J_Chem_Theory_Comput
PMC3956967	Protein_Cell
PMC3955707	Child_Youth_Serv_Rev
PMC3955370	Circ_Res
PMC3955325	Asian_J_Androl
PMC3955102	Neurosci_Lett
PMC3955009	Virology
PMC3954990	Virology
PMC3954715	J_Am_Chem_Soc
PMC3953730	FEBS_Open_Bio
PMC3953251	J_Biol_Chem
PMC3952402	J_Pathol_Inform
PMC3952401	J_Pathol_Inform
PMC3952400	J_Pathol_Inform
PMC3952399	J_Pathol_Inform
PMC3952396	Cytojournal
PMC3952395	Cytojournal
PMC3952010	Dtsch_Arztebl_Int
PMC3952009	Dtsch_Arztebl_Int
PMC3952008	Dtsch_Arztebl_Int
PMC3952007	Dtsch_Arztebl_Int
PMC3952006	Dtsch_Arztebl_Int
PMC3952005	Dtsch_Arztebl_Int
PMC3952004	Dtsch_Arztebl_Int
PMC3951883	Basic_Res_Cardiol
PMC3951560	Immunobiology
PMC3951166	J_Immunol
PMC3950558	Neuroimage_Clin
PMC3950269	Healthc_Inform_Res
PMC3950268	Healthc_Inform_Res
PMC3950267	Healthc_Inform_Res
PMC3950266	Healthc_Inform_Res
PMC3950265	Healthc_Inform_Res
PMC3950264	Healthc_Inform_Res
PMC3950263	Healthc_Inform_Res
PMC3950262	Healthc_Inform_Res
PMC3950261	Healthc_Inform_Res
PMC3950260	Healthc_Inform_Res
PMC3950259	Healthc_Inform_Res
PMC3949084	Am_J_Physiol_Lung_Cell_Mol_Physiol
PMC3948569	Chemoecology
PMC3947779	J_Immunol
PMC3947674	Brain_Lang
PMC3947635	Parent_Sci_Pract
PMC3945889	Cell_Res
PMC3945888	Cell_Res
PMC3945887	Cell_Res
PMC3945837	Protein_Sci
PMC3945819	Biochemistry
PMC3945323	J_Biol_Chem
PMC3945200	J_Ultrasound
PMC3944917	BMC_Urol
PMC3944619	Beilstein_J_Org_Chem
PMC3944521	Mar_Drugs
PMC3944520	Mar_Drugs
PMC3943997	J_Immunol
PMC3943877	J_Immunol
PMC3943862	J_Immunol
PMC3943626	Beilstein_J_Nanotechnol
PMC3943606	ChemistryOpen
PMC3942619	BMC_Res_Notes
PMC3941066	PhytoKeys
PMC3941065	PhytoKeys
PMC3940203	Acta_Crystallogr_D_Biol_Crystallogr
PMC3940202	Acta_Crystallogr_D_Biol_Crystallogr
PMC3940201	Acta_Crystallogr_D_Biol_Crystallogr
PMC3940192	Acta_Crystallogr_D_Biol_Crystallogr
PMC3940077	Int_J_Parasitol_Drugs_Drug_Resist
PMC3939846	Am_J_Epidemiol
PMC3939845	Am_J_Epidemiol
PMC3939844	Am_J_Epidemiol
PMC3939469	Viruses
PMC3939401	Mol_Autism
PMC3938844	Protein_Cell
PMC3938625	Plant_Physiol
PMC3938620	Plant_Physiol
PMC3938619	Plant_Physiol
PMC3938045	BMC_Complement_Altern_Med
PMC3937981	Int_J_Epidemiol
PMC3937237	Trials
PMC3937209	BMC_Immunol
PMC3937164	J_Transl_Med
PMC3937151	Reprod_Biol_Endocrinol
PMC3937117	Mol_Cancer
PMC3936590	Ann_Bot
PMC3936274	J_Med_Internet_Res
PMC3936195	J_Immunol
PMC3936136	J_Mol_Model
PMC3936131	Clin_Neuroradiol
PMC3935725	J_Immunol
PMC3935114	Korean_J_Pediatr
PMC3935113	Korean_J_Pediatr
PMC3935112	Korean_J_Pediatr
PMC3935111	Korean_J_Pediatr
PMC3935110	Korean_J_Pediatr
PMC3935109	Korean_J_Pediatr
PMC3935108	Korean_J_Pediatr
PMC3935107	Korean_J_Pediatr
PMC3934789	Case_Rep_Neurol
PMC3934707	J_Physiol
PMC3934683	Cerebrovasc_Dis_Extra
PMC3934679	Case_Rep_Oncol
PMC3934616	Dement_Geriatr_Cogn_Dis_Extra
PMC3934601	Dement_Geriatr_Cogn_Dis_Extra
PMC3933571	AAPS_J
PMC3932995	J_Ethnobiol_Ethnomed
PMC3932857	Proc_Natl_Acad_Sci_U_S_A
PMC3932809	J_Immunol
PMC3931938	Arch_Microbiol
PMC3931898	J_Obstet_Gynaecol_India
PMC3931897	J_Obstet_Gynaecol_India
PMC3931896	J_Obstet_Gynaecol_India
PMC3931858	Neth_Heart_J
PMC3931855	Neth_Heart_J
PMC3931850	Neth_Heart_J
PMC3930440	J_Physiol
PMC3930439	J_Physiol
PMC3930429	J_Physiol
PMC3930428	J_Physiol
PMC3930427	J_Physiol
PMC3930426	J_Physiol
PMC3930425	J_Physiol
PMC3930424	J_Physiol
PMC3930423	J_Physiol
PMC3930422	J_Physiol
PMC3930296	BMC_Psychiatry
PMC3930118	Neuroimage_Clin
PMC3930113	Neuroimage_Clin
PMC3930112	Neuroimage_Clin
PMC3930100	Neuroimage_Clin
PMC3929862	Hepat_Mon
PMC3929757	BMC_Cancer
PMC3928829	FEBS_Lett
PMC3928355	J_Korean_Neurosurg_Soc
PMC3928354	J_Korean_Neurosurg_Soc
PMC3928353	J_Korean_Neurosurg_Soc
PMC3928352	J_Korean_Neurosurg_Soc
PMC3928351	J_Korean_Neurosurg_Soc
PMC3928350	J_Korean_Neurosurg_Soc
PMC3928349	J_Korean_Neurosurg_Soc
PMC3928348	J_Korean_Neurosurg_Soc
PMC3928347	J_Korean_Neurosurg_Soc
PMC3928346	J_Korean_Neurosurg_Soc
PMC3928345	J_Korean_Neurosurg_Soc
PMC3928344	J_Korean_Neurosurg_Soc
PMC3928343	J_Korean_Neurosurg_Soc
PMC3928342	J_Korean_Neurosurg_Soc
PMC3928341	J_Korean_Neurosurg_Soc
PMC3927810	Aging_
PMC3927659	BMC_Pulm_Med
PMC3927635	Opt_Express
PMC3926678	J_Neuroinflammation
PMC3926305	Syst_Biol
PMC3926027	Proc_Natl_Acad_Sci_U_S_A
PMC3924905	BMC_Cancer
PMC3924881	J_Tissue_Eng
PMC3924400	BMC_Bioinformatics
PMC3923195	Stem_Cell_Reports
PMC3922655	BMC_Plant_Biol
PMC3922650	BMC_Cancer
PMC3922649	BMC_Vet_Res
PMC3922640	Cancer_Cell_Int
PMC3922637	BMC_Med_Imaging
PMC3922116	Biotechnol_Biofuels
PMC3922109	Mol_Autism
PMC3922091	Int_J_Equity_Health
PMC3922085	Vet_Res
PMC3922079	BMC_Microbiol
PMC3922074	BMC_Infect_Dis
PMC3922062	Cardiovasc_Ultrasound
PMC3921872	Asia_Pac_Allergy
PMC3921871	Asia_Pac_Allergy
PMC3921870	Asia_Pac_Allergy
PMC3921869	Asia_Pac_Allergy
PMC3921868	Asia_Pac_Allergy
PMC3921867	Asia_Pac_Allergy
PMC3921866	Asia_Pac_Allergy
PMC3921865	Asia_Pac_Allergy
PMC3921864	Asia_Pac_Allergy
PMC3921863	Asia_Pac_Allergy
PMC3921862	Asia_Pac_Allergy
PMC3920475	Australas_Med_J
PMC3920474	Australas_Med_J
PMC3920473	Australas_Med_J
PMC3920472	Australas_Med_J
PMC3920471	Australas_Med_J
PMC3920470	Australas_Med_J
PMC3920469	Australas_Med_J
PMC3920109	Australas_Med_J
PMC3919850	Dermatol_Pract_Concept
PMC3919849	Dermatol_Pract_Concept
PMC3919848	Dermatol_Pract_Concept
PMC3919847	Dermatol_Pract_Concept
PMC3919846	Dermatol_Pract_Concept
PMC3919845	Dermatol_Pract_Concept
PMC3919844	Dermatol_Pract_Concept
PMC3919843	Dermatol_Pract_Concept
PMC3919842	Dermatol_Pract_Concept
PMC3919841	Dermatol_Pract_Concept
PMC3919840	Dermatol_Pract_Concept
PMC3919839	Dermatol_Pract_Concept
PMC3919838	Dermatol_Pract_Concept
PMC3919837	Dermatol_Pract_Concept
PMC3919836	Dermatol_Pract_Concept
PMC3919835	Dermatol_Pract_Concept
PMC3919834	Dermatol_Pract_Concept
PMC3919107	Eplasty
PMC3918991	BMJ_Open
PMC3918641	BMJ_Case_Rep
PMC3918231	BMC_Infect_Dis
PMC3918099	Diagn_Pathol
PMC3917954	J_Blood_Med
PMC3917953	Clin_Ophthalmol
PMC3917950	Patient_Prefer_Adherence
PMC3917948	Clin_Ophthalmol
PMC3917921	Int_J_Nanomedicine
PMC3917918	Neuropsychiatr_Dis_Treat
PMC3917900	World_J_Surg_Oncol
PMC3917695	Int_J_Equity_Health
PMC3917620	Clin_Sarcoma_Res
PMC3917573	BMC_Neurosci
PMC3917533	Source_Code_Biol_Med
PMC3916804	Malar_J
PMC3916639	J_Multidiscip_Healthc
PMC3916638	Int_J_Womens_Health
PMC3916637	Onco_Targets_Ther
PMC3916636	Int_J_Nephrol_Renovasc_Dis
PMC3916635	Int_J_Womens_Health
PMC3916634	Clin_Interv_Aging
PMC3916514	BMC_Neurol
PMC3916444	Int_J_Nanomedicine
PMC3916431	Drug_Des_Devel_Ther
PMC3916073	Cardiovasc_Diabetol
PMC3916070	BMC_Pregnancy_Childbirth
PMC3916059	BMC_Pregnancy_Childbirth
PMC3915623	J_Transl_Med
PMC3915033	BMC_Immunol
PMC3915024	Med_Sci_Monit
PMC3914849	Malar_J
PMC3914724	BMC_Psychiatry
PMC3914708	BMC_Vet_Res
PMC3914706	BMC_Public_Health
PMC3914385	Eplasty
PMC3914367	Immun_Ageing
PMC3913963	J_Hematol_Oncol
PMC3913627	BMC_Health_Serv_Res
PMC3913626	BMC_Med_Genet
PMC3913605	BMC_Infect_Dis
PMC3913488	Mol_Vis
PMC3913487	Mol_Vis
PMC3913333	BMC_Pregnancy_Childbirth
PMC3913330	BMC_Public_Health
PMC3913324	BMC_Res_Notes
PMC3912930	BMC_Cancer
PMC3912924	Nanoscale_Res_Lett
PMC3912899	World_J_Emerg_Surg
PMC3912494	BMC_Genomics
PMC3912407	BMJ_Case_Rep
PMC3912395	BMJ_Case_Rep
PMC3912393	BMJ_Case_Rep
PMC3912392	BMJ_Case_Rep
PMC3912391	BMJ_Case_Rep
PMC3912387	BMJ_Case_Rep
PMC3912381	BMJ_Case_Rep
PMC3912375	BMJ_Case_Rep
PMC3912369	BMJ_Case_Rep
PMC3912367	BMJ_Case_Rep
PMC3912351	Parasit_Vectors
PMC3912344	BMC_Pediatr
PMC3912256	BMC_Cardiovasc_Disord
PMC3912050	Biologics
PMC3911798	BMC_Microbiol
PMC3911793	BMC_Womens_Health
PMC3910674	J_Cardiothorac_Surg
PMC3909914	Popul_Health_Metr
PMC3909912	BMC_Public_Health
PMC3909892	Exp_Mol_Med
PMC3909760	BMC_Nephrol
PMC3909758	BMC_Fam_Pract
PMC3909737	Med_Educ_Online
PMC3909736	Glob_Health_Action
PMC3909510	Fibrogenesis_Tissue_Repair
PMC3909509	BMC_Pediatr
PMC3909507	BMC_Cancer
PMC3909505	BMC_Emerg_Med
PMC3909442	BMC_Med_Genomics
PMC3909370	J_Transl_Med
PMC3909359	EvoDevo
PMC3909349	PLoS_One
PMC3909337	PLoS_One
PMC3909332	PLoS_One
PMC3909331	PLoS_One
PMC3909330	PLoS_One
PMC3909329	PLoS_One
PMC3909328	PLoS_One
PMC3909327	PLoS_One
PMC3909326	PLoS_One
PMC3909322	J_Foot_Ankle_Res
PMC3909321	BMC_Med_Ethics
PMC3909319	PLoS_One
PMC3909316	PLoS_One
PMC3909315	PLoS_One
PMC3909310	PLoS_One
PMC3909307	PLoS_One
PMC3909306	PLoS_One
PMC3909295	PLoS_One
PMC3909292	PLoS_One
PMC3909290	PLoS_One
PMC3909289	PLoS_One
PMC3909288	PLoS_One
PMC3909287	PLoS_One
PMC3909286	PLoS_One
PMC3909285	PLoS_One
PMC3909284	BMC_Biol
PMC3909283	PLoS_One
PMC3909281	Infect_Agent_Cancer
PMC3909279	PLoS_One
PMC3909278	PLoS_One
PMC3909277	PLoS_One
PMC3909269	PLoS_One
PMC3909268	PLoS_One
PMC3909267	PLoS_One
PMC3909264	PLoS_One
PMC3909259	PLoS_One
PMC3909258	PLoS_One
PMC3909257	PLoS_One
PMC3909256	PLoS_One
PMC3909255	PLoS_One
PMC3909254	PLoS_One
PMC3909253	PLoS_One
PMC3909252	PLoS_One
PMC3909247	PLoS_One
PMC3909246	PLoS_One
PMC3909244	PLoS_One
PMC3909243	PLoS_One
PMC3909241	PLoS_One
PMC3909239	PLoS_One
PMC3909237	PLoS_One
PMC3909236	PLoS_One
PMC3909235	PLoS_One
PMC3909234	PLoS_One
PMC3909231	PLoS_One
PMC3909230	PLoS_One
PMC3909229	PLoS_One
PMC3909227	PLoS_One
PMC3909226	PLoS_One
PMC3909225	PLoS_One
PMC3909224	PLoS_One
PMC3909223	PLoS_One
PMC3909222	PLoS_One
PMC3909221	PLoS_One
PMC3909220	PLoS_One
PMC3909219	PLoS_One
PMC3909216	PLoS_One
PMC3909215	PLoS_One
PMC3909214	PLoS_One
PMC3909213	PLoS_One
PMC3909212	PLoS_One
PMC3909211	PLoS_One
PMC3909210	PLoS_One
PMC3909209	PLoS_One
PMC3909208	PLoS_One
PMC3909207	PLoS_One
PMC3909206	PLoS_One
PMC3909204	PLoS_One
PMC3909203	PLoS_One
PMC3909202	PLoS_One
PMC3909201	PLoS_One
PMC3909200	PLoS_One
PMC3909199	PLoS_One
PMC3909198	PLoS_One
PMC3909197	PLoS_One
PMC3909196	PLoS_One
PMC3909195	PLoS_One
PMC3909194	PLoS_One
PMC3909193	PLoS_One
PMC3909192	PLoS_One
PMC3909191	PLoS_One
PMC3909190	PLoS_One
PMC3909189	PLoS_One
PMC3909188	PLoS_One
PMC3909187	PLoS_One
PMC3909186	PLoS_One
PMC3909185	PLoS_One
PMC3909184	PLoS_One
PMC3909183	PLoS_One
PMC3909182	PLoS_One
PMC3909181	PLoS_One
PMC3909180	PLoS_One
PMC3909150	PLoS_One
PMC3909149	PLoS_One
PMC3909147	PLoS_One
PMC3909125	PLoS_One
PMC3909124	PLoS_One
PMC3909123	PLoS_One
PMC3909122	PLoS_One
PMC3909121	PLoS_One
PMC3909120	PLoS_One
PMC3909119	PLoS_One
PMC3909118	PLoS_One
PMC3909117	PLoS_One
PMC3909116	PLoS_One
PMC3909115	PLoS_One
PMC3909114	PLoS_One
PMC3909113	PLoS_One
PMC3909111	PLoS_One
PMC3909110	PLoS_One
PMC3909109	PLoS_One
PMC3909107	PLoS_One
PMC3909106	PLoS_One
PMC3909104	PLoS_One
PMC3909103	PLoS_One
PMC3909102	PLoS_One
PMC3909101	PLoS_One
PMC3909100	PLoS_One
PMC3909099	PLoS_One
PMC3909098	PLoS_One
PMC3909097	PLoS_One
PMC3909096	PLoS_One
PMC3909095	PLoS_One
PMC3909094	PLoS_One
PMC3909093	PLoS_One
PMC3909092	PLoS_One
PMC3909091	PLoS_One
PMC3909083	PLoS_One
PMC3909081	PLoS_One
PMC3909079	PLoS_One
PMC3909078	PLoS_One
PMC3909077	PLoS_One
PMC3909076	PLoS_One
PMC3909075	PLoS_One
PMC3909074	PLoS_One
PMC3909073	PLoS_One
PMC3909072	PLoS_One
PMC3909071	PLoS_One
PMC3909069	World_J_Surg_Oncol
PMC3909068	PLoS_One
PMC3909067	PLoS_One
PMC3909066	PLoS_One
PMC3909065	PLoS_One
PMC3909057	PLoS_One
PMC3909055	PLoS_One
PMC3909054	PLoS_One
PMC3909053	PLoS_One
PMC3909052	PLoS_One
PMC3909050	PLoS_One
PMC3909049	PLoS_One
PMC3909048	PLoS_One
PMC3909047	PLoS_One
PMC3909046	PLoS_One
PMC3909045	PLoS_One
PMC3909044	PLoS_One
PMC3909042	PLoS_One
PMC3909041	PLoS_One
PMC3909040	PLoS_One
PMC3909026	PLoS_One
PMC3909025	PLoS_One
PMC3909016	PLoS_One
PMC3909015	PLoS_One
PMC3909012	PLoS_One
PMC3909011	PLoS_One
PMC3909010	PLoS_One
PMC3909009	PLoS_One
PMC3909008	PLoS_One
PMC3909007	PLoS_One
PMC3909005	PLoS_One
PMC3909004	PLoS_One
PMC3909003	PLoS_One
PMC3909002	PLoS_One
PMC3908962	PLoS_One
PMC3908961	PLoS_One
PMC3908960	PLoS_One
PMC3908959	PLoS_One
PMC3908956	PLoS_One
PMC3908955	PLoS_One
PMC3908954	PLoS_One
PMC3908953	PLoS_One
PMC3908952	PLoS_One
PMC3908951	PLoS_One
PMC3908950	PLoS_One
PMC3908949	PLoS_One
PMC3908947	PLoS_One
PMC3908946	PLoS_One
PMC3908945	PLoS_One
PMC3908935	PLoS_One
PMC3908934	PLoS_One
PMC3908933	PLoS_One
PMC3908928	PLoS_One
PMC3908927	PLoS_One
PMC3908925	PLoS_One
PMC3908923	PLoS_One
PMC3908922	PLoS_One
PMC3908921	PLoS_One
PMC3908920	PLoS_One
PMC3908919	PLoS_One
PMC3908894	PLoS_One
PMC3908891	PLoS_One
PMC3908888	PLoS_One
PMC3908883	PLoS_One
PMC3908880	PLoS_One
PMC3908879	PLoS_One
PMC3908869	PLoS_One
PMC3908868	PLoS_One
PMC3908867	PLoS_One
PMC3908863	PLoS_One
PMC3908862	PLoS_One
PMC3908861	PLoS_One
PMC3908860	PLoS_One
PMC3908859	PLoS_One
PMC3908858	PLoS_One
PMC3908743	PLoS_One
PMC3908742	PLoS_One
PMC3908741	PLoS_One
PMC3908738	BMJ_Clin_Evid
PMC3908735	PLoS_One
PMC3908614	Biosci_Rep
PMC3908613	Biosci_Rep
PMC3908611	Front_Hum_Neurosci
PMC3908519	Front_Psychol
PMC3908518	Front_Physiol
PMC3908468	BMC_Med
PMC3908447	Front_Comput_Neurosci
PMC3908440	J_Biol_Chem
PMC3908414	J_Biol_Chem
PMC3908321	Front_Microbiol
PMC3908320	Front_Cell_Infect_Microbiol
PMC3908319	Front_Genet
PMC3907788	Front_Neural_Circuits
PMC3907780	Hum_Resour_Health
PMC3907771	Front_Psychol
PMC3907770	Front_Neurosci
PMC3907769	Front_Syst_Neurosci
PMC3907767	Front_Plant_Sci
PMC3907765	Front_Cell_Infect_Microbiol
PMC3907764	Front_Plant_Sci
PMC3907718	Front_Immunol
PMC3907717	Front_Immunol
PMC3907716	Front_Microbiol
PMC3907715	Front_Plant_Sci
PMC3907712	Front_Genet
PMC3907711	Front_Neurol
PMC3907710	Front_Neurorobot
PMC3907709	Front_Hum_Neurosci
PMC3907708	Front_Neurosci
PMC3907707	Front_Physiol
PMC3907706	Front_Neurosci
PMC3907705	Front_Physiol
PMC3907704	Front_Cell_Neurosci
PMC3907703	Front_Neurosci
PMC3907702	Front_Neuroinform
PMC3907699	Front_Psychol
PMC3907698	Front_Psychol
PMC3907697	Front_Psychol
PMC3901802	Int_Clin_Psychopharmacol
PMC7058375	Adv_Exp_Med_Biol
PMC6894924	J_Med_Virol
PMC6878425	Int_J_Methods_Psychiatr_Res
PMC6732781	Seq_Anal
PMC6712973	Sex_Transm_Infect
PMC6649582	Clin_Cardiol
PMC6649480	Clin_Cardiol
PMC6649398	Clin_Cardiol
PMC6551599	Metallomics
PMC6377365	Hepatology
PMC6318797	Cell
PMC6271784	Molecules
PMC6271306	Molecules
PMC6020149	Curr_Med_Res_Opin
PMC5752268	PLoS_One
PMC5610348	J_Mol_Endocrinol
PMC5590638	Atherosclerosis
PMC5562582	Neurosci_Bull
PMC5508537	Health_Care_Women_Int
PMC5432896	Bot_Stud
PMC5414927	Mol_Endocrinol
PMC5411562	CEN_Case_Rep
PMC5241166	Genet_Epidemiol
PMC5119516	Expert_Opin_Ther_Targets
PMC5090610	Sci_Technol_Adv_Mater
PMC5090602	Sci_Technol_Adv_Mater
PMC5052063	N_Engl_J_Med
PMC5042449	J_Virol_Methods
PMC5007063	Deep_Sea_Res_Part_2_Top_Stud_Oceanogr
PMC4969892	Drug_Saf
PMC4934127	Neuropsychologia
PMC4928702	J_Neurol
PMC4908576	Clin_Transplant
PMC4876923	Cell_Rep
PMC4874649	AJNR_Am_J_Neuroradiol
PMC4861650	Radiother_Oncol
PMC4852540	IEEE_J_Transl_Eng_Health_Med
PMC4852539	IEEE_J_Transl_Eng_Health_Med
PMC4832734	Heart_Asia
PMC4832690	Heart_Asia
PMC4821539	Nature
PMC4819070	Neurologia
PMC4765387	Geomicrobiol_J
PMC4721656	J_Int_Assoc_Provid_AIDS_Care
PMC4712919	Brain_Res
PMC4701028	Fertil_Steril
PMC4694176	Chest
PMC4684096	Euro_Surveill
PMC4666561	Stat_Biosci
PMC4663977	Tumour_Biol
PMC4657506	Pediatr_Blood_Cancer
PMC4624103	Int_J_Eat_Disord
PMC4607196	SAGE_Open_Med
PMC4590955	Adv_Med
PMC4571469	Indian_J_Otolaryngol_Head_Neck_Surg
PMC4559344	Biol_Res_Nurs
PMC4548858	Atherosclerosis
PMC4547356	Schizophr_Res
PMC4544869	J_Magn_Reson_Imaging
PMC4532428	J_Clin_Transl_Endocrinol
PMC4524338	Bioorg_Med_Chem
PMC4511777	Rev_Bras_Ortop
PMC4511776	Rev_Bras_Ortop
PMC4499261	Angew_Chem_Int_Ed_Engl
PMC4462418	Clujul_Med
PMC4462417	Clujul_Med
PMC4462416	Clujul_Med
PMC4462415	Clujul_Med
PMC4462414	Clujul_Med
PMC4462413	Clujul_Med
PMC4462412	Clujul_Med
PMC4462411	Clujul_Med
PMC4462410	Clujul_Med
PMC4462409	Clujul_Med
PMC4462408	Clujul_Med
PMC4462407	Clujul_Med
PMC4462406	Clujul_Med
PMC4462405	Clujul_Med
PMC4444688	J_Maxillofac_Oral_Surg
PMC4440656	Diagn_Microbiol_Infect_Dis
PMC4435552	Pediatr_Blood_Cancer
PMC4426342	Psychoneuroendocrinology
PMC4423422	Am_J_Ophthalmol
PMC4421083	J_Orthop
PMC4413825	Parasitology
PMC4392767	Educ_Eval_Policy_Anal
PMC4387897	Nanotoxicology
PMC4382582	J_Asthma
PMC4378861	Pediatr_Blood_Cancer
PMC4373175	Geophys_Res_Lett
PMC4369760	Adv_Colloid_Interface_Sci
PMC4350233	Science
PMC4349330	AIDS_Care
PMC4348314	J_Food_Sci_Technol
PMC4340474	J_Laryngol_Otol
PMC4338537	Int_J_Cancer
PMC4333589	J_Am_Chem_Soc
PMC4331080	IEEE_J_Transl_Eng_Health_Med
PMC4320977	Int_J_Inj_Contr_Saf_Promot
PMC4318260	Cell
PMC4317938	Cancer_Sci
PMC4316917	J_Neurointerv_Surg
PMC4312901	Biometrics
PMC4302754	Glia
PMC4295758	Oncoscience
PMC4289938	J_Relig_Health
PMC4286892	EHQUIDAD
PMC4278427	Evolution
PMC4271822	Health_Promot_Pract
PMC4263788	Perspect_Med_Educ
PMC4261223	J_Neurooncol
PMC4260672	NMR_Biomed
PMC4258064	Cell
PMC4255230	Angew_Chem_Int_Ed_Engl
PMC4249464	Soc_Cogn_Affect_Neurosci
PMC4245899	J_Public_Health_
PMC4243461	In_Vitro_Cell_Dev_Biol_Anim
PMC4239852	Health_Serv_Res
PMC4239849	Health_Serv_Res
PMC4239846	Health_Serv_Res
PMC4239845	Health_Serv_Res
PMC4234115	Am_J_Med_Genet_B_Neuropsychiatr_Genet
PMC4231256	Biotechnol_Bioeng
PMC4230331	Int_J_Methods_Psychiatr_Res
PMC4230303	Multiscale_Model_Simul
PMC4229384	Otolaryngol_Head_Neck_Surg
PMC4217634	Mol_Cell
PMC4209899	Science
PMC4207910	Mol_Endocrinol
PMC4207382	Int_J_Med_Chem
PMC4206996	Front_Cell_Dev_Biol
PMC4203698	J_Am_Coll_Cardiol
PMC4198380	Mol_Cell
PMC4194014	Clin_Exp_Nephrol
PMC4192161	Indian_J_Hematol_Blood_Transfus
PMC4180037	Obes_Res_Clin_Pract
PMC4167738	Eur_Spine_J
PMC4167687	Cancer_Prev_Res_
PMC4165837	Ambio
PMC4162405	Cell_Rep
PMC4155438	Eur_J_Cardiothorac_Surg
PMC4155073	Biomaterials
PMC4152524	J_Food_Sci_Technol
PMC4152477	J_Food_Sci_Technol
PMC4152470	Perspect_Med_Educ
PMC4147083	Plant_Sci
PMC4137330	Tissue_Eng_Part_A
PMC4127441	Acta_Diabetol
PMC4127179	Syst_Synth_Biol
PMC4126448	Front_Bioeng_Biotechnol
PMC4124751	Physiol_Meas
PMC4124264	Gastroenterol_Rep_
PMC4123642	Carcinogenesis
PMC4123641	Carcinogenesis
PMC4123425	Blood
PMC4122127	Curr_Ophthalmol_Rep
PMC4116482	Neurocase
PMC4116478	Mov_Disord
PMC4116475	Magn_Reson_Med
PMC4116474	Eur_Neuropsychopharmacol
PMC4116471	Leukemia
PMC4113682	Cancer_Metastasis_Rev
PMC4111764	Health_Serv_Res
PMC4111395	Ann_Bot
PMC4111293	J_Gerontol_A_Biol_Sci_Med_Sci
PMC4105266	Immunity
PMC4104362	Free_Radic_Biol_Med
PMC4103960	J_Phys_Chem_B
PMC4100074	Behav_Ther
PMC4098939	Chemistry
PMC4098666	Int_J_Methods_Psychiatr_Res
PMC4098138	Ecol_Evol
PMC4091920	Soc_Psychiatry_Psychiatr_Epidemiol
PMC4091569	J_Vis_Exp
PMC4091343	Plant_Signal_Behav
PMC4091225	Plant_Signal_Behav
PMC4091215	Plant_Signal_Behav
PMC4091153	Autophagy
PMC4090912	Front_Bioeng_Biotechnol
PMC4089438	J_Vis_Exp
PMC4088966	J_Proteome_Res
PMC4085946	Pan_Afr_Med_J
PMC4085938	Pan_Afr_Med_J
PMC4085894	Pan_Afr_Med_J
PMC4085559	J_Biomed_Res
PMC4083612	J_Nanomed_Nanotechnol
PMC4082440	Psychooncology
PMC4081638	Am_J_Epidemiol
PMC4079900	Cogn_Neurodyn
PMC4078276	J_Am_Med_Inform_Assoc
PMC4077408	Chest
PMC4076042	Chem_Rev
PMC4074341	Cell_Rep
PMC4073671	Psychol_Sci
PMC4073440	J_Am_Soc_Nephrol
PMC4073281	Dis_Model_Mech
PMC4072740	Exp_Cell_Res
PMC4071768	Stroke
PMC4071431	Indian_J_Otolaryngol_Head_Neck_Surg
